0,0.6729836354978701
1,0.5336131280143908
2,0.18417167129687645
3,0.18406264268857003
4,0.18397246762241037
5,0.18388052831216292
6,0.18378659912068102
7,0.1836906031092177
8,0.1835924637047412
9,0.18349210293596052
10,0.18338944136930374
11,0.18328439808441294
12,0.18317689065207018
13,0.18306683511631683
14,0.1829541459807643
15,0.18283873619936
16,0.1827205171718497
17,0.1825993987441909
18,0.18247528921417788
19,0.1823480953425449
20,0.18221772236981776
21,0.18208407403918453
22,0.1819470526256574
23,0.18180655897179399
24,0.1816624925302403
25,0.18151475141335233
26,0.18136323245013938
27,0.18120783125076104
28,0.18104844227879202
29,0.18088495893144999
30,0.18071727362795725
31,0.18054527790618213
32,0.18036886252767548
33,0.1801879175911844
34,0.18000233265468957
35,0.17981199686597155
36,0.17961679910166994
37,0.1794166281147519
38,0.17921137269025791
39,0.1790009218091414
40,0.17878516481996443
41,0.17856399161815487
42,0.17833729283247363
43,0.1781049600182789
44,0.17786688585711624
45,0.17762296436210073
46,0.17737309108849575
47,0.17711716334883296
48,0.1768550804318582
49,0.1765867438245287
50,0.17631205743623007
51,0.17603092782432972
52,0.1757432644201304
53,0.1754489797542415
54,0.1751479896803435
55,0.17484021359628252
56,0.17452557466140065
57,0.17420400000898106
58,0.17387542095266845
59,0.1735397731857115
60,0.17319699697187257
61,0.17284703732685003
62,0.1724898441890742
63,0.17212537257875796
64,0.1717535827441135
65,0.17137444029368903
66,0.1709879163138292
67,0.17059398747032356
68,0.17019263609338062
69,0.16978385024514525
70,0.16936762376907114
71,0.16894395632056244
72,0.16851285337841188
73,0.1680743262366852
74,0.16762839197683502
75,0.1671750734199674
76,0.1667143990593339
77,0.1662464029732783
78,0.1657711247190289
79,0.16528860920789581
80,0.16479890656260127
81,0.16430207195764662
82,0.1637981654437891
83,0.16328725175787553
84,0.1627694001194465
85,0.16224468401568592
86,0.1617131809764451
87,0.16117497234121286
88,0.1606301430200331
89,0.16007878125048608
90,0.1595209783529441
91,0.158956828486389
92,0.15838642840712885
93,0.15780987723277912
94,0.15722727621386867
95,0.15663872851540106
96,0.15604433901063455
97,0.15544421408924813
98,0.15483846148192665
99,0.15422719010323016
100,0.1536105099144096
101,0.15298853180759142
102,0.1523613675124827
103,0.1517291295264429
104,0.15109193106843763
105,0.15044988605702841
106,0.14980310911217726
107,0.14915171558024537
108,0.14849582158116603
109,0.14783554407636054
110,0.1471710009555688
111,0.14650231114037485
112,0.1458295947018451
113,0.1451529729893598
114,0.14447256876742634
115,0.14378850635701473
116,0.1431009117777678
117,0.14240991288731245
118,0.141715639513843
119,0.1410182235781644
120,0.14031779920148216
121,0.1396145027953939
122,0.13890847313079346
123,0.1381998513827163
124,0.1374887811485488
125,0.13677540843747282
126,0.13605988162951757
127,0.13534235140312764
128,0.13462297063072226
129,0.1339018942422936
130,0.1331792790576667
131,0.1324552835885992
132,0.1317300678124252
133,0.13100379291942943
134,0.13027662103656878
135,0.12954871493052064
136,0.12882023769333423
137,0.12809135241418024
138,0.1273622218408332
139,0.12663300803458702
140,0.12590387202228914
141,0.12517497344909778
142,0.12444647023541552
143,0.12371851824124844
144,0.12299127094098322
145,0.12226487911128339
146,0.12153949053447974
147,0.12081524971948995
148,0.12009229764194744
149,0.11937077150486751
150,0.11865080452082918
151,0.11793252571632096
152,0.11721605975858042
153,0.11650152680497168
154,0.11578904237468006
155,0.1150787172422716
156,0.11437065735246482
157,0.11366496375529173
158,0.11296173256068812
159,0.1122610549114439
160,0.11156301697336543
161,0.11086769994144648
162,0.11017518006081652
163,0.10948552866122352
164,0.10879881220381933
165,0.10811509233903863
166,0.10743442597440266
167,0.10675686535112366
168,0.10608245812844495
169,0.10541124747471117
170,0.10474327216423174
171,0.10407856667906613
172,0.10341716131493194
173,0.1027590822905029
174,0.10210435185943352
175,0.10145298842451221
176,0.10080500665340658
177,0.1001604175955253
178,0.09951922879957618
179,0.0988814444314523
180,0.09824706539212574
181,0.09761608943527414
182,0.09698851128440386
183,0.09636432274927148
184,0.09574351284143776
185,0.09512606788881747
186,0.09451197164911505
187,0.09390120542206003
188,0.0932937481603742
189,0.0926895765794235
190,0.0920886652655199
191,0.09149098678285406
192,0.09089651177904925
193,0.090305209089338
194,0.0897170458393681
195,0.08913198754665518
196,0.08854999822069985
197,0.08797104046179302
198,0.0873950755585379
199,0.08682206358411469
200,0.08625196349132
201,0.08568473320640846
202,0.08512032972176836
203,0.08455870918745768
204,0.08399982700163058
205,0.0834436378998746
206,0.0828900960434886
207,0.08233915510671057
208,0.08179076836292706
209,0.08124488876985538
210,0.08070146905373995
211,0.08016046179252143
212,0.07962181949804617
213,0.07908549469721755
214,0.07855144001221599
215,0.07801960823958262
216,0.07748995242842241
217,0.07696242595731274
218,0.07643698261044996
219,0.0759135766521978
220,0.07539216290115176
221,0.07487269680202369
222,0.07435513449767217
223,0.07383943289781851
224,0.0733255497492838
225,0.07281344370066586
